p_id;time;station;ta;lon;lat;z;humidity
1;2023/03/03 11:45:00 ;Wetzelstraße;6.8;10.899157;49.885471;241;65.0
1;2023/03/03 12:15:00 ;Wetzelstraße;7.3;10.899157;49.885471;241;63.0
1;2023/03/03 12:45:00 ;Wetzelstraße;7.7;10.899157;49.885471;241;62.0
1;2023/03/03 13:15:00 ;Wetzelstraße;8.1;10.899157;49.885471;241;60.0
1;2023/03/03 13:45:00 ;Wetzelstraße;8.3;10.899157;49.885471;241;59.0
1;2023/03/03 14:15:00 ;Wetzelstraße;8.6;10.899157;49.885471;241;56.0
1;2023/03/03 14:45:00 ;Wetzelstraße;8.8;10.899157;49.885471;241;54.0
1;2023/03/03 15:15:00 ;Wetzelstraße;8.9;10.899157;49.885471;241;51.0
1;2023/03/03 15:45:00 ;Wetzelstraße;8.9;10.899157;49.885471;241;48.0
1;2023/03/03 16:15:00 ;Wetzelstraße;9.0;10.899157;49.885471;241;44.0
1;2023/03/03 16:45:00 ;Wetzelstraße;8.9;10.899157;49.885471;241;45.0
1;2023/03/03 17:15:00 ;Wetzelstraße;8.7;10.899157;49.885471;241;49.0
1;2023/03/03 17:45:00 ;Wetzelstraße;8.4;10.899157;49.885471;241;52.0
1;2023/03/03 18:15:00 ;Wetzelstraße;7.9;10.899157;49.885471;241;55.0
1;2023/03/03 18:45:00 ;Wetzelstraße;7.3;10.899157;49.885471;241;60.0
1;2023/03/03 19:15:00 ;Wetzelstraße;6.6;10.899157;49.885471;241;61.0
1;2023/03/03 19:45:00 ;Wetzelstraße;5.8;10.899157;49.885471;241;63.0
1;2023/03/03 20:15:00 ;Wetzelstraße;5.0;10.899157;49.885471;241;64.0
1;2023/03/03 20:45:00 ;Wetzelstraße;4.3;10.899157;49.885471;241;66.0
1;2023/03/03 21:15:00 ;Wetzelstraße;3.5;10.899157;49.885471;241;68.0
1;2023/03/03 21:45:00 ;Wetzelstraße;3.0;10.899157;49.885471;241;69.0
1;2023/03/03 22:15:00 ;Wetzelstraße;2.6;10.899157;49.885471;241;70.0
1;2023/03/03 22:45:00 ;Wetzelstraße;2.2;10.899157;49.885471;241;71.0
1;2023/03/03 23:15:00 ;Wetzelstraße;1.9;10.899157;49.885471;241;71.0
1;2023/03/03 23:45:00 ;Wetzelstraße;1.7;10.899157;49.885471;241;72.0
1;2023/03/04 00:15:00 ;Wetzelstraße;1.4;10.899157;49.885471;241;73.0
1;2023/03/04 00:45:00 ;Wetzelstraße;1.1;10.899157;49.885471;241;73.0
1;2023/03/04 01:15:00 ;Wetzelstraße;0.9;10.899157;49.885471;241;74.0
1;2023/03/04 01:45:00 ;Wetzelstraße;0.7;10.899157;49.885471;241;75.0
1;2023/03/04 02:15:00 ;Wetzelstraße;0.4;10.899157;49.885471;241;76.0
1;2023/03/04 02:45:00 ;Wetzelstraße;0.3;10.899157;49.885471;241;78.0
1;2023/03/04 03:15:00 ;Wetzelstraße;0.7;10.899157;49.885471;241;79.0
1;2023/03/04 03:45:00 ;Wetzelstraße;0.9;10.899157;49.885471;241;79.0
1;2023/03/04 04:15:00 ;Wetzelstraße;1.2;10.899157;49.885471;241;79.0
1;2023/03/04 04:45:00 ;Wetzelstraße;1.4;10.899157;49.885471;241;79.0
1;2023/03/04 05:15:00 ;Wetzelstraße;1.6;10.899157;49.885471;241;79.0
1;2023/03/04 05:45:00 ;Wetzelstraße;1.7;10.899157;49.885471;241;79.0
1;2023/03/04 06:15:00 ;Wetzelstraße;1.7;10.899157;49.885471;241;78.0
1;2023/03/04 06:45:00 ;Wetzelstraße;1.7;10.899157;49.885471;241;79.0
1;2023/03/04 07:15:00 ;Wetzelstraße;1.8;10.899157;49.885471;241;79.0
1;2023/03/04 07:45:00 ;Wetzelstraße;1.9;10.899157;49.885471;241;78.0
1;2023/03/04 08:15:00 ;Wetzelstraße;2.2;10.899157;49.885471;241;77.0
1;2023/03/04 08:45:00 ;Wetzelstraße;2.5;10.899157;49.885471;241;76.0
1;2023/03/04 09:15:00 ;Wetzelstraße;2.8;10.899157;49.885471;241;75.0
1;2023/03/04 09:45:00 ;Wetzelstraße;3.1;10.899157;49.885471;241;74.0
1;2023/03/04 10:15:00 ;Wetzelstraße;3.4;10.899157;49.885471;241;73.0
1;2023/03/04 10:45:00 ;Wetzelstraße;3.7;10.899157;49.885471;241;72.0
1;2023/03/04 11:15:00 ;Wetzelstraße;4.2;10.899157;49.885471;241;70.0
1;2023/03/04 11:45:00 ;Wetzelstraße;4.5;10.899157;49.885471;241;69.0
1;2023/03/04 12:15:00 ;Wetzelstraße;4.8;10.899157;49.885471;241;68.0
1;2023/03/04 12:45:00 ;Wetzelstraße;5.1;10.899157;49.885471;241;67.0
1;2023/03/04 13:15:00 ;Wetzelstraße;5.3;10.899157;49.885471;241;66.0
1;2023/03/04 13:45:00 ;Wetzelstraße;5.6;10.899157;49.885471;241;65.0
1;2023/03/04 14:15:00 ;Wetzelstraße;5.7;10.899157;49.885471;241;65.0
1;2023/03/04 14:45:00 ;Wetzelstraße;5.9;10.899157;49.885471;241;65.0
1;2023/03/04 15:15:00 ;Wetzelstraße;6.0;10.899157;49.885471;241;65.0
1;2023/03/04 15:45:00 ;Wetzelstraße;6.0;10.899157;49.885471;241;66.0
1;2023/03/04 16:15:00 ;Wetzelstraße;6.0;10.899157;49.885471;241;67.0
1;2023/03/04 16:45:00 ;Wetzelstraße;5.9;10.899157;49.885471;241;67.0
1;2023/03/04 17:15:00 ;Wetzelstraße;5.8;10.899157;49.885471;241;67.0
1;2023/03/04 17:45:00 ;Wetzelstraße;5.6;10.899157;49.885471;241;68.0
1;2023/03/04 18:15:00 ;Wetzelstraße;5.4;10.899157;49.885471;241;68.0
1;2023/03/04 18:45:00 ;Wetzelstraße;5.3;10.899157;49.885471;241;69.0
1;2023/03/04 19:15:00 ;Wetzelstraße;5.2;10.899157;49.885471;241;70.0
1;2023/03/04 19:45:00 ;Wetzelstraße;5.0;10.899157;49.885471;241;70.0
1;2023/03/04 20:15:00 ;Wetzelstraße;4.9;10.899157;49.885471;241;71.0
1;2023/03/04 20:45:00 ;Wetzelstraße;4.8;10.899157;49.885471;241;71.0
1;2023/03/04 21:15:00 ;Wetzelstraße;4.8;10.899157;49.885471;241;71.0
1;2023/03/04 21:45:00 ;Wetzelstraße;4.8;10.899157;49.885471;241;72.0
1;2023/03/04 22:15:00 ;Wetzelstraße;4.8;10.899157;49.885471;241;72.0
1;2023/03/04 22:45:00 ;Wetzelstraße;4.8;10.899157;49.885471;241;73.0
1;2023/03/04 23:15:00 ;Wetzelstraße;4.8;10.899157;49.885471;241;75.0
1;2023/03/04 23:45:00 ;Wetzelstraße;4.8;10.899157;49.885471;241;75.0
1;2023/03/05 00:15:00 ;Wetzelstraße;4.7;10.899157;49.885471;241;75.0
1;2023/03/05 00:45:00 ;Wetzelstraße;4.7;10.899157;49.885471;241;75.0
1;2023/03/05 01:15:00 ;Wetzelstraße;4.7;10.899157;49.885471;241;76.0
1;2023/03/05 01:45:00 ;Wetzelstraße;4.6;10.899157;49.885471;241;74.0
1;2023/03/05 02:15:00 ;Wetzelstraße;4.5;10.899157;49.885471;241;73.0
1;2023/03/05 02:45:00 ;Wetzelstraße;4.5;10.899157;49.885471;241;72.0
1;2023/03/05 03:15:00 ;Wetzelstraße;4.4;10.899157;49.885471;241;70.0
1;2023/03/05 03:45:00 ;Wetzelstraße;4.3;10.899157;49.885471;241;69.0
1;2023/03/05 04:15:00 ;Wetzelstraße;4.3;10.899157;49.885471;241;68.0
1;2023/03/05 04:45:00 ;Wetzelstraße;4.3;10.899157;49.885471;241;68.0
1;2023/03/05 05:15:00 ;Wetzelstraße;4.2;10.899157;49.885471;241;68.0
1;2023/03/05 05:45:00 ;Wetzelstraße;4.2;10.899157;49.885471;241;68.0
1;2023/03/05 06:15:00 ;Wetzelstraße;4.1;10.899157;49.885471;241;69.0
1;2023/03/05 06:45:00 ;Wetzelstraße;4.1;10.899157;49.885471;241;70.0
1;2023/03/05 07:15:00 ;Wetzelstraße;4.0;10.899157;49.885471;241;71.0
1;2023/03/05 07:45:00 ;Wetzelstraße;4.0;10.899157;49.885471;241;72.0
1;2023/03/05 08:15:00 ;Wetzelstraße;4.1;10.899157;49.885471;241;72.0
1;2023/03/05 08:45:00 ;Wetzelstraße;4.3;10.899157;49.885471;241;72.0
1;2023/03/05 09:15:00 ;Wetzelstraße;4.4;10.899157;49.885471;241;68.0
1;2023/03/05 09:45:00 ;Wetzelstraße;4.6;10.899157;49.885471;241;70.0
1;2023/03/05 10:15:00 ;Wetzelstraße;5.0;10.899157;49.885471;241;69.0
1;2023/03/05 10:45:00 ;Wetzelstraße;5.4;10.899157;49.885471;241;65.0
1;2023/03/05 11:15:00 ;Wetzelstraße;5.5;10.899157;49.885471;241;62.0
1;2023/03/05 11:45:00 ;Wetzelstraße;6.0;10.899157;49.885471;241;59.0
1;2023/03/05 12:15:00 ;Wetzelstraße;6.6;10.899157;49.885471;241;55.0
1;2023/03/05 12:45:00 ;Wetzelstraße;6.8;10.899157;49.885471;241;55.0
1;2023/03/05 13:15:00 ;Wetzelstraße;6.8;10.899157;49.885471;241;54.0
1;2023/03/05 13:45:00 ;Wetzelstraße;6.6;10.899157;49.885471;241;53.0
1;2023/03/05 14:15:00 ;Wetzelstraße;6.7;10.899157;49.885471;241;55.0
1;2023/03/05 14:45:00 ;Wetzelstraße;6.8;10.899157;49.885471;241;55.0
1;2023/03/05 15:15:00 ;Wetzelstraße;6.8;10.899157;49.885471;241;56.0
1;2023/03/05 15:45:00 ;Wetzelstraße;6.6;10.899157;49.885471;241;56.0
1;2023/03/05 16:15:00 ;Wetzelstraße;6.3;10.899157;49.885471;241;57.0
1;2023/03/05 16:45:00 ;Wetzelstraße;6.2;10.899157;49.885471;241;58.0
1;2023/03/05 17:15:00 ;Wetzelstraße;6.0;10.899157;49.885471;241;59.0
1;2023/03/05 17:45:00 ;Wetzelstraße;5.8;10.899157;49.885471;241;60.0
1;2023/03/05 18:15:00 ;Wetzelstraße;5.5;10.899157;49.885471;241;61.0
1;2023/03/05 18:45:00 ;Wetzelstraße;5.3;10.899157;49.885471;241;62.0
1;2023/03/05 19:15:00 ;Wetzelstraße;5.1;10.899157;49.885471;241;62.0
1;2023/03/05 19:45:00 ;Wetzelstraße;5.0;10.899157;49.885471;241;63.0
1;2023/03/05 20:15:00 ;Wetzelstraße;5.0;10.899157;49.885471;241;63.0
1;2023/03/05 20:45:00 ;Wetzelstraße;4.9;10.899157;49.885471;241;63.0
1;2023/03/05 21:15:00 ;Wetzelstraße;4.8;10.899157;49.885471;241;63.0
1;2023/03/05 21:45:00 ;Wetzelstraße;4.7;10.899157;49.885471;241;65.0
1;2023/03/05 22:15:00 ;Wetzelstraße;4.5;10.899157;49.885471;241;66.0
1;2023/03/05 22:45:00 ;Wetzelstraße;4.4;10.899157;49.885471;241;67.0
1;2023/03/05 23:15:00 ;Wetzelstraße;4.3;10.899157;49.885471;241;67.0
1;2023/03/05 23:45:00 ;Wetzelstraße;4.1;10.899157;49.885471;241;68.0
1;2023/03/06 00:15:00 ;Wetzelstraße;4.0;10.899157;49.885471;241;69.0
1;2023/03/06 00:45:00 ;Wetzelstraße;3.8;10.899157;49.885471;241;70.0
1;2023/03/06 01:15:00 ;Wetzelstraße;3.8;10.899157;49.885471;241;70.0
1;2023/03/06 01:45:00 ;Wetzelstraße;3.6;10.899157;49.885471;241;71.0
1;2023/03/06 02:15:00 ;Wetzelstraße;3.5;10.899157;49.885471;241;71.0
1;2023/03/06 02:45:00 ;Wetzelstraße;3.4;10.899157;49.885471;241;71.0
1;2023/03/06 03:15:00 ;Wetzelstraße;3.2;10.899157;49.885471;241;72.0
1;2023/03/06 03:45:00 ;Wetzelstraße;3.2;10.899157;49.885471;241;72.0
1;2023/03/06 04:15:00 ;Wetzelstraße;3.1;10.899157;49.885471;241;73.0
1;2023/03/06 04:45:00 ;Wetzelstraße;3.1;10.899157;49.885471;241;74.0
1;2023/03/06 05:15:00 ;Wetzelstraße;3.1;10.899157;49.885471;241;74.0
1;2023/03/06 05:45:00 ;Wetzelstraße;3.0;10.899157;49.885471;241;74.0
1;2023/03/06 06:15:00 ;Wetzelstraße;3.0;10.899157;49.885471;241;75.0
1;2023/03/06 06:45:00 ;Wetzelstraße;3.0;10.899157;49.885471;241;75.0
1;2023/03/06 07:15:00 ;Wetzelstraße;3.0;10.899157;49.885471;241;75.0
1;2023/03/06 07:45:00 ;Wetzelstraße;3.1;10.899157;49.885471;241;76.0
1;2023/03/06 08:15:00 ;Wetzelstraße;3.3;10.899157;49.885471;241;76.0
1;2023/03/06 08:45:00 ;Wetzelstraße;3.5;10.899157;49.885471;241;76.0
1;2023/03/06 09:15:00 ;Wetzelstraße;4.0;10.899157;49.885471;241;76.0
1;2023/03/06 09:45:00 ;Wetzelstraße;4.3;10.899157;49.885471;241;76.0
1;2023/03/06 10:15:00 ;Wetzelstraße;4.5;10.899157;49.885471;241;76.0
1;2023/03/06 10:45:00 ;Wetzelstraße;4.4;10.899157;49.885471;241;79.0
1;2023/03/06 11:15:00 ;Wetzelstraße;4.5;10.899157;49.885471;241;81.0
1;2023/03/06 11:45:00 ;Wetzelstraße;4.9;10.899157;49.885471;241;82.0
1;2023/03/06 12:15:00 ;Wetzelstraße;5.5;10.899157;49.885471;241;79.0
1;2023/03/06 12:45:00 ;Wetzelstraße;6.0;10.899157;49.885471;241;75.0
1;2023/03/06 13:15:00 ;Wetzelstraße;6.0;10.899157;49.885471;241;76.0
1;2023/03/06 13:45:00 ;Wetzelstraße;6.2;10.899157;49.885471;241;76.0
1;2023/03/06 14:15:00 ;Wetzelstraße;5.8;10.899157;49.885471;241;76.0
1;2023/03/06 14:45:00 ;Wetzelstraße;5.7;10.899157;49.885471;241;77.0
1;2023/03/06 15:15:00 ;Wetzelstraße;5.2;10.899157;49.885471;241;77.0
1;2023/03/06 15:45:00 ;Wetzelstraße;5.1;10.899157;49.885471;241;78.0
1;2023/03/06 16:15:00 ;Wetzelstraße;5.3;10.899157;49.885471;241;77.0
1;2023/03/06 16:45:00 ;Wetzelstraße;5.3;10.899157;49.885471;241;77.0
1;2023/03/06 17:15:00 ;Wetzelstraße;5.2;10.899157;49.885471;241;78.0
1;2023/03/06 17:45:00 ;Wetzelstraße;5.0;10.899157;49.885471;241;79.0
1;2023/03/06 18:15:00 ;Wetzelstraße;4.7;10.899157;49.885471;241;80.0
1;2023/03/06 18:45:00 ;Wetzelstraße;4.4;10.899157;49.885471;241;81.0
1;2023/03/06 19:15:00 ;Wetzelstraße;4.3;10.899157;49.885471;241;81.0
1;2023/03/06 19:45:00 ;Wetzelstraße;4.1;10.899157;49.885471;241;82.0
1;2023/03/06 20:15:00 ;Wetzelstraße;4.0;10.899157;49.885471;241;81.0
1;2023/03/06 20:45:00 ;Wetzelstraße;3.8;10.899157;49.885471;241;81.0
1;2023/03/06 21:15:00 ;Wetzelstraße;3.7;10.899157;49.885471;241;81.0
1;2023/03/06 21:45:00 ;Wetzelstraße;3.6;10.899157;49.885471;241;81.0
1;2023/03/06 22:15:00 ;Wetzelstraße;3.5;10.899157;49.885471;241;81.0
1;2023/03/06 22:45:00 ;Wetzelstraße;3.6;10.899157;49.885471;241;81.0
1;2023/03/06 23:15:00 ;Wetzelstraße;3.6;10.899157;49.885471;241;81.0
1;2023/03/06 23:45:00 ;Wetzelstraße;3.5;10.899157;49.885471;241;80.0
1;2023/03/07 00:15:00 ;Wetzelstraße;3.5;10.899157;49.885471;241;78.0
1;2023/03/07 00:45:00 ;Wetzelstraße;3.4;10.899157;49.885471;241;77.0
1;2023/03/07 01:15:00 ;Wetzelstraße;3.4;10.899157;49.885471;241;76.0
1;2023/03/07 01:45:00 ;Wetzelstraße;3.4;10.899157;49.885471;241;76.0
1;2023/03/07 02:15:00 ;Wetzelstraße;3.4;10.899157;49.885471;241;76.0
1;2023/03/07 02:45:00 ;Wetzelstraße;3.5;10.899157;49.885471;241;76.0
1;2023/03/07 03:15:00 ;Wetzelstraße;3.4;10.899157;49.885471;241;76.0
1;2023/03/07 03:45:00 ;Wetzelstraße;3.4;10.899157;49.885471;241;78.0
1;2023/03/07 04:15:00 ;Wetzelstraße;3.2;10.899157;49.885471;241;81.0
1;2023/03/07 04:45:00 ;Wetzelstraße;3.0;10.899157;49.885471;241;83.0
1;2023/03/07 05:15:00 ;Wetzelstraße;2.8;10.899157;49.885471;241;84.0
1;2023/03/07 05:45:00 ;Wetzelstraße;2.7;10.899157;49.885471;241;85.0
1;2023/03/07 06:15:00 ;Wetzelstraße;2.7;10.899157;49.885471;241;85.0
1;2023/03/07 06:45:00 ;Wetzelstraße;2.8;10.899157;49.885471;241;85.0
